#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1685000      6.47e-01      7.70e-03      5.32e-02    1.4e-04
1686000      6.64e-01      1.96e-03      5.52e-02    1.4e-04
1687000      6.48e-01      8.11e-04      5.39e-02    1.4e-04
1688000      7.04e-01      4.69e-03      5.83e-02    1.4e-04
1689000      6.34e-01      8.35e-03      5.20e-02    1.4e-04
1690000      6.39e-01      4.15e-03      5.31e-02    1.4e-04
1691000      7.07e-01      5.25e-03      5.88e-02    1.4e-04
1692000      7.75e-01      6.50e-03      6.43e-02    1.4e-04
1693000      6.42e-01      3.84e-03      5.34e-02    1.4e-04
1694000      6.13e-01      8.20e-03      5.04e-02    1.4e-04
1695000      5.77e-01      2.18e-04      4.83e-02    1.4e-04
1696000      6.83e-01      1.13e-02      5.59e-02    1.4e-04
1697000      7.08e-01      5.54e-03      5.89e-02    1.4e-04
1698000      7.17e-01      2.77e-03      5.99e-02    1.4e-04
1699000      6.75e-01      7.43e-03      5.60e-02    1.4e-04
1700000      7.03e-01      6.40e-03      5.86e-02    1.4e-04
1701000      5.82e-01      4.36e-04      4.88e-02    1.4e-04
1702000      6.95e-01      6.95e-03      5.79e-02    1.4e-04
1703000      6.47e-01      7.37e-03      5.38e-02    1.4e-04
1704000      6.18e-01      2.45e-03      5.18e-02    1.4e-04
1705000      6.44e-01      5.66e-03      5.39e-02    1.4e-04
1706000      6.82e-01      7.69e-03      5.68e-02    1.4e-04
1707000      6.69e-01      1.98e-03      5.62e-02    1.4e-04
1708000      7.93e-01      4.48e-03      6.66e-02    1.4e-04
1709000      7.18e-01      7.00e-03      6.00e-02    1.4e-04
1710000      7.48e-01      1.06e-03      6.31e-02    1.4e-04
1711000      6.34e-01      2.69e-03      5.34e-02    1.4e-04
1712000      6.74e-01      2.83e-03      5.68e-02    1.4e-04
1713000      6.16e-01      3.69e-03      5.19e-02    1.4e-04
1714000      7.22e-01      5.10e-03      6.07e-02    1.4e-04
1715000      6.86e-01      2.62e-03      5.80e-02    1.4e-04
1716000      5.58e-01      6.03e-03      4.68e-02    1.4e-04
1717000      6.25e-01      4.82e-03      5.26e-02    1.4e-04
1718000      6.79e-01      5.97e-03      5.71e-02    1.4e-04
1719000      6.23e-01      1.36e-02      5.08e-02    1.4e-04
1720000      6.38e-01      3.28e-03      5.40e-02    1.4e-04
1721000      8.36e-01      3.04e-03      7.09e-02    1.4e-04
1722000      6.78e-01      4.25e-04      5.75e-02    1.4e-04
1723000      6.25e-01      3.59e-03      5.29e-02    1.4e-04
1724000      6.43e-01      3.16e-03      5.45e-02    1.4e-04
1725000      6.93e-01      2.98e-03      5.89e-02    1.4e-04
1726000      6.27e-01      1.21e-04      5.33e-02    1.4e-04
1727000      6.97e-01      7.55e-03      5.87e-02    1.4e-04
1728000      7.65e-01      7.81e-03      6.46e-02    1.4e-04
1729000      6.28e-01      1.45e-03      5.35e-02    1.4e-04
1730000      6.19e-01      1.91e-03      5.28e-02    1.4e-04
1731000      6.70e-01      9.97e-04      5.72e-02    1.4e-04
1732000      6.69e-01      8.67e-04      5.71e-02    1.4e-04
1733000      7.80e-01      1.14e-02      6.55e-02    1.4e-04
1734000      7.11e-01      7.23e-03      6.02e-02    1.4e-04
1735000      7.41e-01      3.41e-03      6.33e-02    1.4e-04
1736000      6.06e-01      6.52e-04      5.19e-02    1.4e-04
1737000      6.41e-01      2.22e-03      5.48e-02    1.4e-04
1738000      6.39e-01      2.36e-04      5.47e-02    1.4e-04
1739000      6.23e-01      1.70e-03      5.33e-02    1.4e-04
1740000      6.13e-01      1.19e-03      5.26e-02    1.3e-04
1741000      6.27e-01      6.82e-03      5.33e-02    1.3e-04
1742000      6.31e-01      2.16e-03      5.41e-02    1.3e-04
1743000      6.39e-01      4.24e-03      5.47e-02    1.3e-04
1744000      6.08e-01      2.07e-03      5.21e-02    1.3e-04
1745000      6.09e-01      6.20e-03      5.20e-02    1.3e-04
1746000      8.51e-01      8.29e-04      7.32e-02    1.3e-04
1747000      6.63e-01      6.08e-03      5.67e-02    1.3e-04
1748000      5.88e-01      1.11e-04      5.06e-02    1.3e-04
1749000      7.54e-01      1.80e-03      6.49e-02    1.3e-04
1750000      6.64e-01      9.11e-03      5.65e-02    1.3e-04
1751000      5.66e-01      1.25e-04      4.88e-02    1.3e-04
1752000      6.97e-01      5.65e-03      5.98e-02    1.3e-04
1753000      6.30e-01      1.19e-03      5.44e-02    1.3e-04
1754000      6.57e-01      7.75e-03      5.61e-02    1.3e-04
1755000      8.33e-01      1.31e-03      7.21e-02    1.3e-04
1756000      6.09e-01      4.19e-03      5.25e-02    1.3e-04
1757000      6.04e-01      5.07e-03      5.20e-02    1.3e-04
1758000      6.22e-01      1.89e-03      5.38e-02    1.3e-04
1759000      6.43e-01      5.75e-03      5.53e-02    1.3e-04
1760000      5.84e-01      4.14e-04      5.07e-02    1.3e-04
1761000      6.45e-01      1.08e-03      5.60e-02    1.3e-04
1762000      6.19e-01      3.92e-03      5.36e-02    1.3e-04
1763000      6.30e-01      7.84e-05      5.47e-02    1.3e-04
1764000      5.60e-01      2.98e-03      4.85e-02    1.3e-04
1765000      6.86e-01      2.28e-03      5.96e-02    1.3e-04
1766000      6.90e-01      4.65e-03      5.98e-02    1.3e-04
1767000      6.13e-01      6.28e-03      5.29e-02    1.3e-04
1768000      5.92e-01      1.96e-03      5.15e-02    1.3e-04
1769000      6.14e-01      1.87e-03      5.34e-02    1.3e-04
1770000      6.04e-01      4.09e-04      5.28e-02    1.3e-04
1771000      1.57e+00      5.85e-03      1.37e-01    1.3e-04
1772000      7.05e-01      8.36e-04      6.15e-02    1.3e-04
1773000      6.69e-01      3.10e-03      5.83e-02    1.3e-04
1774000      7.49e-01      7.73e-03      6.49e-02    1.3e-04
1775000      7.34e-01      5.26e-04      6.42e-02    1.3e-04
1776000      8.35e-01      2.53e-03      7.31e-02    1.3e-04
1777000      5.82e-01      2.76e-03      5.09e-02    1.3e-04
1778000      5.83e-01      1.14e-03      5.10e-02    1.3e-04
1779000      7.75e-01      4.90e-04      6.79e-02    1.3e-04
1780000      6.62e-01      4.10e-03      5.79e-02    1.3e-04
1781000      5.96e-01      1.39e-03      5.23e-02    1.3e-04
1782000      7.27e-01      4.52e-03      6.37e-02    1.3e-04
1783000      7.17e-01      8.38e-04      6.29e-02    1.3e-04
1784000      5.19e-01      1.90e-03      4.56e-02    1.3e-04
1785000      5.85e-01      2.53e-03      5.15e-02    1.3e-04
1786000      6.14e-01      5.77e-03      5.37e-02    1.3e-04
1787000      5.93e-01      1.53e-03      5.22e-02    1.3e-04
1788000      6.92e-01      1.66e-03      6.09e-02    1.3e-04
1789000      6.54e-01      1.28e-03      5.75e-02    1.3e-04
1790000      5.61e-01      3.80e-04      4.96e-02    1.3e-04
1791000      7.30e-01      2.92e-04      6.45e-02    1.3e-04
1792000      5.85e-01      4.57e-03      5.14e-02    1.3e-04
1793000      6.65e-01      4.11e-04      5.88e-02    1.3e-04
1794000      6.46e-01      1.16e-03      5.71e-02    1.3e-04
1795000      7.42e-01      3.73e-04      6.57e-02    1.3e-04
1796000      6.81e-01      4.52e-03      6.02e-02    1.3e-04
1797000      6.77e-01      1.72e-03      5.99e-02    1.3e-04
1798000      6.62e-01      5.37e-03      5.83e-02    1.3e-04
1799000      8.26e-01      1.69e-03      7.32e-02    1.3e-04
1800000      5.91e-01      3.60e-03      5.24e-02    1.3e-04
1801000      6.64e-01      5.30e-04      5.90e-02    1.3e-04
1802000      6.62e-01      5.93e-04      5.88e-02    1.3e-04
1803000      6.06e-01      3.27e-04      5.38e-02    1.3e-04
1804000      7.31e-01      2.63e-03      6.49e-02    1.3e-04
1805000      6.72e-01      1.85e-03      5.99e-02    1.3e-04
1806000      5.91e-01      4.31e-03      5.24e-02    1.3e-04
1807000      6.11e-01      7.36e-03      5.38e-02    1.3e-04
1808000      5.92e-01      2.14e-03      5.27e-02    1.3e-04
1809000      7.25e-01      6.73e-03      6.42e-02    1.3e-04
1810000      5.85e-01      2.20e-03      5.22e-02    1.2e-04
1811000      5.89e-01      2.11e-03      5.25e-02    1.2e-04
1812000      6.41e-01      3.61e-04      5.72e-02    1.2e-04
1813000      6.56e-01      2.27e-03      5.85e-02    1.2e-04
1814000      5.88e-01      2.51e-03      5.24e-02    1.2e-04
1815000      6.58e-01      1.38e-03      5.89e-02    1.2e-04
1816000      6.38e-01      2.89e-03      5.70e-02    1.2e-04
1817000      5.08e-01      3.54e-03      4.53e-02    1.2e-04
1818000      5.92e-01      3.45e-03      5.29e-02    1.2e-04
1819000      5.81e-01      3.04e-03      5.20e-02    1.2e-04
1820000      5.60e-01      5.98e-03      4.99e-02    1.2e-04
1821000      6.39e-01      4.88e-03      5.72e-02    1.2e-04
1822000      5.85e-01      3.12e-03      5.24e-02    1.2e-04
1823000      6.70e-01      2.83e-03      6.01e-02    1.2e-04
1824000      5.94e-01      2.91e-03      5.33e-02    1.2e-04
1825000      6.68e-01      4.48e-03      5.99e-02    1.2e-04
1826000      5.35e-01      5.61e-03      4.78e-02    1.2e-04
1827000      5.75e-01      2.34e-03      5.17e-02    1.2e-04
1828000      5.91e-01      2.61e-03      5.32e-02    1.2e-04
1829000      6.08e-01      1.04e-02      5.35e-02    1.2e-04
1830000      5.44e-01      6.54e-04      4.91e-02    1.2e-04
1831000      6.35e-01      4.59e-03      5.72e-02    1.2e-04
1832000      5.99e-01      6.25e-03      5.37e-02    1.2e-04
1833000      7.08e-01      2.38e-04      6.40e-02    1.2e-04
1834000      1.08e+00      7.07e-03      9.75e-02    1.2e-04
1835000      6.08e-01      3.42e-03      5.50e-02    1.2e-04
1836000      5.88e-01      5.07e-03      5.30e-02    1.2e-04
1837000      6.04e-01      1.07e-03      5.47e-02    1.2e-04
1838000      5.95e-01      7.16e-04      5.39e-02    1.2e-04
1839000      5.59e-01      3.36e-03      5.05e-02    1.2e-04
1840000      5.81e-01      4.27e-04      5.28e-02    1.2e-04
1841000      7.34e-01      2.42e-03      6.66e-02    1.2e-04
1842000      5.90e-01      5.68e-03      5.32e-02    1.2e-04
1843000      5.94e-01      2.46e-04      5.40e-02    1.2e-04
1844000      6.01e-01      1.29e-03      5.46e-02    1.2e-04
1845000      6.11e-01      1.18e-03      5.57e-02    1.2e-04
1846000      6.28e-01      2.49e-03      5.71e-02    1.2e-04
1847000      6.65e-01      5.35e-04      6.06e-02    1.2e-04
1848000      5.40e-01      1.98e-03      4.92e-02    1.2e-04
1849000      5.85e-01      6.55e-04      5.33e-02    1.2e-04
1850000      6.54e-01      1.42e-03      5.97e-02    1.2e-04
1851000      5.59e-01      3.86e-03      5.09e-02    1.2e-04
1852000      5.63e-01      5.82e-03      5.10e-02    1.2e-04
1853000      5.52e-01      4.15e-03      5.02e-02    1.2e-04
1854000      5.83e-01      2.05e-03      5.32e-02    1.2e-04
1855000      5.98e-01      2.31e-03      5.47e-02    1.2e-04
1856000      5.83e-01      3.36e-04      5.35e-02    1.2e-04
1857000      5.79e-01      3.04e-04      5.31e-02    1.2e-04
1858000      5.56e-01      5.03e-03      5.06e-02    1.2e-04
1859000      6.44e-01      2.81e-04      5.90e-02    1.2e-04
1860000      5.83e-01      8.92e-03      5.26e-02    1.2e-04
1861000      6.86e-01      7.94e-04      6.31e-02    1.2e-04
1862000      7.76e-01      1.37e-03      7.13e-02    1.2e-04
1863000      5.52e-01      4.59e-04      5.08e-02    1.2e-04
1864000      5.78e-01      1.88e-04      5.31e-02    1.2e-04
1865000      5.89e-01      4.12e-03      5.40e-02    1.2e-04
1866000      5.77e-01      1.51e-03      5.32e-02    1.2e-04
1867000      5.11e-01      5.32e-03      4.67e-02    1.2e-04
1868000      6.44e-01      6.75e-03      5.88e-02    1.2e-04
1869000      5.91e-01      1.85e-03      5.44e-02    1.2e-04
1870000      6.52e-01      1.58e-03      6.02e-02    1.2e-04
1871000      5.78e-01      3.12e-03      5.33e-02    1.2e-04
1872000      5.39e-01      6.72e-04      4.98e-02    1.2e-04
1873000      5.83e-01      1.49e-03      5.38e-02    1.2e-04
1874000      5.96e-01      2.67e-03      5.50e-02    1.2e-04
1875000      6.01e-01      2.87e-03      5.56e-02    1.2e-04
1876000      5.71e-01      1.08e-03      5.29e-02    1.2e-04
1877000      5.59e-01      1.47e-03      5.18e-02    1.2e-04
1878000      6.49e-01      6.58e-03      5.97e-02    1.2e-04
1879000      6.67e-01      3.09e-04      6.18e-02    1.2e-04
1880000      7.14e-01      5.46e-03      6.61e-02    1.1e-04
1881000      5.33e-01      3.67e-03      4.94e-02    1.1e-04
1882000      6.67e-01      3.28e-03      6.19e-02    1.1e-04
1883000      6.43e-01      5.05e-04      5.98e-02    1.1e-04
1884000      6.47e-01      7.41e-03      5.96e-02    1.1e-04
1885000      6.29e-01      4.55e-03      5.84e-02    1.1e-04
1886000      6.26e-01      2.28e-03      5.83e-02    1.1e-04
1887000      5.36e-01      2.73e-03      4.98e-02    1.1e-04
1888000      5.76e-01      2.47e-03      5.36e-02    1.1e-04
1889000      6.52e-01      3.46e-03      6.07e-02    1.1e-04
1890000      6.04e-01      1.32e-03      5.64e-02    1.1e-04
1891000      6.08e-01      8.07e-03      5.61e-02    1.1e-04
1892000      5.89e-01      2.92e-04      5.51e-02    1.1e-04
1893000      6.04e-01      5.30e-04      5.65e-02    1.1e-04
1894000      5.79e-01      5.02e-03      5.38e-02    1.1e-04
1895000      5.86e-01      1.00e-03      5.49e-02    1.1e-04
1896000      5.94e-01      7.01e-03      5.51e-02    1.1e-04
1897000      6.47e-01      5.23e-03      6.04e-02    1.1e-04
1898000      5.94e-01      4.97e-03      5.54e-02    1.1e-04
1899000      6.45e-01      2.56e-03      6.04e-02    1.1e-04
1900000      7.24e-01      4.72e-03      6.78e-02    1.1e-04
1901000      5.98e-01      7.63e-04      5.62e-02    1.1e-04
1902000      5.52e-01      2.69e-04      5.19e-02    1.1e-04
1903000      6.65e-01      2.49e-03      6.24e-02    1.1e-04
1904000      5.27e-01      3.03e-03      4.94e-02    1.1e-04
1905000      5.86e-01      8.16e-03      5.44e-02    1.1e-04
1906000      5.82e-01      1.98e-03      5.48e-02    1.1e-04
1907000      5.81e-01      2.49e-03      5.47e-02    1.1e-04
1908000      5.77e-01      1.26e-03      5.44e-02    1.1e-04
1909000      5.84e-01      3.73e-03      5.49e-02    1.1e-04
1910000      5.97e-01      5.40e-04      5.65e-02    1.1e-04
1911000      5.75e-01      1.40e-04      5.44e-02    1.1e-04
1912000      5.50e-01      1.59e-04      5.20e-02    1.1e-04
1913000      5.30e-01      2.19e-03      5.00e-02    1.1e-04
1914000      5.61e-01      2.05e-03      5.30e-02    1.1e-04
1915000      6.04e-01      4.04e-03      5.71e-02    1.1e-04
1916000      5.85e-01      5.36e-03      5.51e-02    1.1e-04
1917000      8.37e-01      1.02e-03      7.94e-02    1.1e-04
1918000      5.65e-01      5.63e-04      5.36e-02    1.1e-04
1919000      5.67e-01      1.28e-03      5.37e-02    1.1e-04
1920000      7.18e-01      3.12e-04      6.83e-02    1.1e-04
1921000      5.91e-01      1.34e-03      5.62e-02    1.1e-04
1922000      5.87e-01      2.49e-03      5.58e-02    1.1e-04
1923000      6.60e-01      3.31e-03      6.26e-02    1.1e-04
1924000      6.71e-01      2.59e-03      6.38e-02    1.1e-04
1925000      4.77e-01      3.49e-04      4.55e-02    1.1e-04
1926000      6.37e-01      4.75e-03      6.05e-02    1.1e-04
1927000      5.17e-01      2.06e-03      4.93e-02    1.1e-04
1928000      5.21e-01      5.09e-03      4.93e-02    1.1e-04
1929000      6.75e-01      5.90e-04      6.44e-02    1.1e-04
1930000      5.56e-01      1.68e-03      5.32e-02    1.1e-04
1931000      5.91e-01      3.77e-03      5.63e-02    1.1e-04
1932000      6.51e-01      9.56e-04      6.23e-02    1.1e-04
1933000      5.76e-01      9.72e-04      5.51e-02    1.1e-04
1934000      7.00e-01      5.05e-03      6.67e-02    1.1e-04
1935000      6.56e-01      5.13e-04      6.29e-02    1.1e-04
1936000      5.23e-01      4.71e-04      5.01e-02    1.1e-04
1937000      6.17e-01      2.98e-03      5.90e-02    1.1e-04
1938000      6.08e-01      1.41e-03      5.83e-02    1.1e-04
1939000      7.18e-01      1.13e-03      6.89e-02    1.1e-04
1940000      6.01e-01      2.75e-03      5.77e-02    1.1e-04
1941000      6.29e-01      3.39e-03      6.04e-02    1.1e-04
1942000      6.46e-01      1.65e-03      6.22e-02    1.1e-04
1943000      5.40e-01      2.67e-03      5.19e-02    1.1e-04
1944000      6.51e-01      5.87e-03      6.23e-02    1.1e-04
1945000      5.85e-01      3.47e-03      5.63e-02    1.1e-04
1946000      5.42e-01      2.73e-05      5.23e-02    1.1e-04
1947000      6.16e-01      6.18e-03      5.90e-02    1.1e-04
1948000      6.89e-01      3.31e-03      6.63e-02    1.1e-04
1949000      6.07e-01      1.62e-03      5.85e-02    1.1e-04
1950000      5.66e-01      3.80e-03      5.46e-02    1.1e-04
1951000      4.90e-01      1.59e-03      4.74e-02    1.1e-04
1952000      5.74e-01      1.93e-03      5.55e-02    1.1e-04
1953000      5.50e-01      2.24e-03      5.31e-02    1.1e-04
1954000      5.66e-01      3.62e-03      5.46e-02    1.1e-04
1955000      5.47e-01      4.69e-04      5.30e-02    1.1e-04
1956000      5.93e-01      4.24e-03      5.73e-02    1.1e-04
1957000      5.87e-01      2.69e-03      5.68e-02    1.1e-04
1958000      5.08e-01      5.05e-03      4.89e-02    1.1e-04
1959000      6.06e-01      1.45e-03      5.87e-02    1.1e-04
1960000      1.30e+00      7.23e-05      1.27e-01    1.0e-04
1961000      6.21e-01      1.66e-03      6.04e-02    1.0e-04
1962000      5.22e-01      1.40e-03      5.08e-02    1.0e-04
1963000      5.93e-01      1.33e-03      5.77e-02    1.0e-04
1964000      6.22e-01      2.89e-03      6.04e-02    1.0e-04
1965000      5.61e-01      3.68e-03      5.46e-02    1.0e-04
1966000      5.42e-01      1.52e-03      5.29e-02    1.0e-04
1967000      5.36e-01      5.78e-03      5.18e-02    1.0e-04
1968000      5.62e-01      4.98e-03      5.45e-02    1.0e-04
1969000      5.21e-01      9.33e-03      4.96e-02    1.0e-04
1970000      7.87e-01      1.02e-04      7.70e-02    1.0e-04
1971000      1.03e+00      1.49e-03      1.01e-01    1.0e-04
1972000      6.82e-01      7.19e-04      6.67e-02    1.0e-04
1973000      5.62e-01      2.76e-04      5.50e-02    1.0e-04
1974000      5.51e-01      1.09e-03      5.39e-02    1.0e-04
1975000      6.84e-01      4.22e-03      6.69e-02    1.0e-04
1976000      5.76e-01      2.95e-03      5.64e-02    1.0e-04
1977000      5.20e-01      9.89e-04      5.10e-02    1.0e-04
1978000      5.86e-01      8.92e-04      5.75e-02    1.0e-04
1979000      5.60e-01      1.53e-03      5.50e-02    1.0e-04
1980000      5.88e-01      2.77e-03      5.78e-02    1.0e-04
1981000      4.98e-01      5.24e-04      4.90e-02    1.0e-04
1982000      5.21e-01      2.93e-03      5.12e-02    1.0e-04
1983000      5.51e-01      3.27e-03      5.41e-02    1.0e-04
1984000      5.16e-01      4.47e-03      5.05e-02    1.0e-04
1985000      5.30e-01      7.61e-04      5.23e-02    1.0e-04
1986000      6.83e-01      2.37e-03      6.74e-02    1.0e-04
